,Id,Cantidad_Victimas,Fecha,Anio,Mes,Dia,Hora,Franja_Horaria,Lugar_Hecho,Tipo_Calle,Calle,Altura,Barrio,Coordenada x,Coordenada y,Participantes,Victima,Acusado,Hora del día,Dia_Semana,Tipo_Dia
671,20210073,1,2021-09-18,2021,9,18,12:20:00,Mañana,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,DEL LIBERTADOR AV.,cruce_de_calles,2,-58.39391034,-34.58405348,BICICLETA-AUTO,BICICLETA,AUTO,12,Saturday,Fin_de_Semana
672,20210074,1,2021-09-20,2021,9,20,15:00:00,Tarde,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.50073810,-34.54979510,MULTIPLE,MOTO,MULTIPLE,15,Monday,Dia_de_Semana
673,20210075,1,2021-09-21,2021,9,21,14:30:00,Tarde,SALTA Y BRASIL,CALLE,SALTA,cruce_de_calles,1,-58.38281301,-34.62786038,PEATON-CARGAS,PEATON,CARGAS,14,Tuesday,Dia_de_Semana
674,20210076,1,2021-10-16,2021,10,16,06:15:00,Madrugada,"MORENO, PERITO AV. 2152",AVENIDA,"MORENO, PERITO AV.",2152.0,7,-58.43980799,-34.65094083,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,6,Saturday,Fin_de_Semana
675,20210077,1,2021-10-18,2021,10,18,07:20:00,Mañana,DIRECTORIO AV. 1169,AVENIDA,DIRECTORIO AV.,1169.0,6,-58.44402387,-34.62933109,MOTO-CARGAS,MOTO,CARGAS,7,Monday,Dia_de_Semana
676,20210078,1,2021-10-23,2021,10,23,06:35:00,Madrugada,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,INDEPENDENCIA AV.,cruce_de_calles,6,-58.42779702,-34.62207347,MOTO-PASAJEROS,MOTO,PASAJEROS,6,Saturday,Fin_de_Semana
677,20210079,1,2021-10-25,2021,10,25,03:30:00,Madrugada,TUCUMAN 3112,CALLE,TUCUMAN,3112.0,3,-58.40944147,-34.60097942,PEATON-AUTO,PEATON,AUTO,3,Monday,Dia_de_Semana
678,20210080,1,2021-10-28,2021,10,28,16:16:00,Tarde,ARENALES Y 9 DE JULIO AV.,AVENIDA,ARENALES,cruce_de_calles,1,-58.38277479,-34.59430160,MOTO-AUTO,MOTO,AUTO,16,Thursday,Dia_de_Semana
679,20210081,1,2021-11-02,2021,11,2,13:35:00,Tarde,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,cruce_de_calles,4,-58.37627355,-34.63800916,MOTO-CARGAS,MOTO,CARGAS,13,Tuesday,Dia_de_Semana
680,20210082,1,2021-11-06,2021,11,6,04:39:00,Madrugada,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,AUTOPISTA 25 DE MAYO,cruce_de_calles,3,-58.39591856,-34.62453459,MOTO-AUTO,MOTO,AUTO,4,Saturday,Fin_de_Semana
681,20210083,1,2021-11-09,2021,11,9,00:35:00,Madrugada,CABILDO AV. Y OLAZABAL,AVENIDA,CABILDO AV.,cruce_de_calles,13,-58.45829717,-34.56015762,MOTO-AUTO,MOTO,AUTO,0,Tuesday,Dia_de_Semana
682,20210084,1,2021-11-11,2021,11,11,03:00:00,Madrugada,TAPALQUE Y BRUIX AV.,AVENIDA,TAPALQUE,cruce_de_calles,9,-58.49142611,-34.64584795,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,3,Thursday,Dia_de_Semana
695,20210097,1,2021-11-18,2021,11,18,06:10:00,Madrugada,PADRE CARLOS MUJICA 709,CALLE,PADRE CARLOS MUJICA,709.0,1,-58.37976155,-34.58679619,BICICLETA-AUTO,BICICLETA,AUTO,6,Thursday,Dia_de_Semana
683,20210085,1,2021-11-20,2021,11,20,18:30:00,Tarde,"PAZ, GRAL. AV. Y EZEIZA",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.51271409,-34.57786555,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,18,Saturday,Fin_de_Semana
684,20210086,1,2021-11-25,2021,11,25,10:10:00,Mañana,RIVADAVIA AV. Y PUAN,AVENIDA,RIVADAVIA AV.,cruce_de_calles,6,-58.44864864,-34.62352826,PEATON-PASAJEROS,PEATON,PASAJEROS,10,Thursday,Dia_de_Semana
685,20210087,1,2021-11-27,2021,11,27,11:22:00,Mañana,ESMERALDA 1359,CALLE,ESMERALDA,1359.0,1,-58.37795815,-34.59167894,PEATON-BICICLETA,PEATON,BICICLETA,11,Saturday,Fin_de_Semana
686,20210088,1,2021-12-01,2021,12,1,15:40:00,Tarde,AV. MOROE Y 3 DE FEBRERO,CALLE,MONROE,cruce_de_calles,13,-58.45531707,-34.55555257,MOTO-AUTO,MOTO,AUTO,15,Wednesday,Dia_de_Semana
687,20210089,1,2021-12-02,2021,12,2,01:10:00,Madrugada,AV. GAONA 3655,AVENIDA,GAONA AV.,3655.0,11,-58.47633683,-34.62140594,MOTO-AUTO,MOTO,AUTO,1,Thursday,Dia_de_Semana
688,20210090,1,2021-12-10,2021,12,10,11:45:00,Mañana,AV. 9 DE JULIO Y LAVALLE,AVENIDA,9 DE JULIO AV.,cruce_de_calles,1,-58.38188582,-34.60256036,PEATON-PASAJEROS,PEATON,PASAJEROS,11,Friday,Dia_de_Semana
689,20210091,1,2021-12-11,2021,12,11,23:00:00,Noche,BAIGORRIA Y VICTOR HUGO,CALLE,BAIGORRIA,cruce_de_calles,10,-58.51989389,-34.62284918,MOTO-AUTO,MOTO,AUTO,23,Saturday,Fin_de_Semana
690,20210092,1,2021-12-12,2021,12,12,06:20:00,Madrugada,AV. RIVADAVIA Y AV. PUEYRREDON,AVENIDA,RIVADAVIA AV.,cruce_de_calles,3,-58.40596860,-34.61011987,PEATON-AUTO,PEATON,AUTO,6,Sunday,Fin_de_Semana
691,20210093,1,2021-12-13,2021,12,13,17:10:00,Tarde,AV. RIESTRA Y MOM,AVENIDA,RIESTRA AV.,cruce_de_calles,7,-58.43353773,-34.64561636,MOTO-AUTO,MOTO,AUTO,17,Monday,Dia_de_Semana
694,20210096,1,2021-12-15,2021,12,15,10:30:00,Mañana,AV. EVA PERON 4071,AVENIDA,"PERON, EVA AV.",4071.0,9,-58.47066794,-34.65021673,AUTO-CARGAS,AUTO,CARGAS,10,Wednesday,Dia_de_Semana
692,20210094,1,2021-12-20,2021,12,20,01:10:00,Madrugada,AU DELLEPIANE Y LACARRA,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",cruce_de_calles,9,-58.46739825,-34.65117757,MOTO-AUTO,MOTO,AUTO,1,Monday,Dia_de_Semana
693,20210095,1,2021-12-30,2021,12,30,00:43:00,Madrugada,AV. GAONA Y TERRADA,AVENIDA,GAONA AV.,cruce_de_calles,11,-58.47293407,-34.61984745,MOTO-CARGAS,MOTO,CARGAS,0,Thursday,Dia_de_Semana
